,month,year,state,average_temp,monthly_mean_from_1901_to_2000
24140,11,1991,Washington,42.2,41.9
24141,11,1991,West Virginia,47.8,47.7
24142,11,1991,Wisconsin,35.8,39.1
24143,11,1991,Wyoming,33.8,35.7
24144,12,1991,Alabama,50.1,50
24145,12,1991,Arizona,45.4,45.3
24146,12,1991,Arkansas,45.8,45.6
24147,12,1991,California,47.8,46.3
24148,12,1991,Colorado,28.2,29.4
24149,12,1991,Connecticut,37.6,34.7
24150,12,1991,Delaware,43.8,41
24151,12,1991,Florida,62.2,61.5
24152,12,1991,Georgia,51.6,50.7
24153,12,1991,Idaho,27.8,27.8
24154,12,1991,Illinois,35.4,35.1
24155,12,1991,Indiana,36.6,35.7
24156,12,1991,Iowa,27.6,29.2
24157,12,1991,Kansas,36.3,36.8
24158,12,1991,Kentucky,42,40.7
24159,12,1991,Louisiana,54.2,54.2
24160,12,1991,Maine,26.2,25.5
24161,12,1991,Maryland,42.5,40.1
24162,12,1991,Massachusetts,36.1,33.7
24163,12,1991,Michigan,29.2,28.9
24164,12,1991,Minnesota,19.1,20.4
24165,12,1991,Mississippi,50.6,50.4
24166,12,1991,Missouri,38.2,38.3
24167,12,1991,Montana,27.1,25.1
24168,12,1991,Nebraska,31,30.6
24169,12,1991,Nevada,35.8,35.1
24170,12,1991,New Hampshire,29.6,27.9
24171,12,1991,New Jersey,41.2,38.1
24172,12,1991,New Mexico,37.3,38.2
24173,12,1991,New York,32.2,30.4
24174,12,1991,North Carolina,47,45.4
24175,12,1991,North Dakota,21,19.6
24176,12,1991,Ohio,36.8,35.6
24177,12,1991,Oklahoma,43.3,43.7
24178,12,1991,Oregon,36.6,34.7
24179,12,1991,Pennsylvania,36,34.1
24180,12,1991,Rhode Island,39,36.2
24181,12,1991,South Carolina,50.4,49.3
24182,12,1991,South Dakota,27,25.7
24183,12,1991,Tennessee,44.3,43.3
24184,12,1991,Texas,50,50.7
24185,12,1991,Utah,30.8,31.5
24186,12,1991,Vermont,28,26.7
24187,12,1991,Virginia,43.2,41.1
24188,12,1991,Washington,35.9,33.6
24189,12,1991,West Virginia,39.2,37.6
24190,12,1991,Wisconsin,23.6,24.9
24191,12,1991,Wyoming,24.2,24.9
24192,01,1992,Alabama,47,45.9
24193,01,1992,Arizona,40.7,41.1
24194,01,1992,Arkansas,43,40.5
24195,01,1992,California,43.6,42.7
24196,01,1992,Colorado,25.3,24.5
24197,01,1992,Connecticut,30.7,27.3
24198,01,1992,Delaware,38.4,34.7
24199,01,1992,Florida,59.2,58.2
24200,01,1992,Georgia,48.6,46.6
24201,01,1992,Idaho,25.9,23
24202,01,1992,Illinois,32.2,27.4
24203,01,1992,Indiana,32.4,28.5
24204,01,1992,Iowa,27.2,20.3
24205,01,1992,Kansas,36.4,30.2
24206,01,1992,Kentucky,38,35
24207,01,1992,Louisiana,51.5,50.2
24208,01,1992,Maine,16,15.9
24209,01,1992,Maryland,37.4,34
24210,01,1992,Massachusetts,28.8,26.2
24211,01,1992,Michigan,24.4,20.7
24212,01,1992,Minnesota,16.9,9.7
24213,01,1992,Mississippi,47.5,46
24214,01,1992,Missouri,36.4,31.3
24215,01,1992,Montana,27.5,18.7
24216,01,1992,Nebraska,31.5,23.7
24217,01,1992,Nevada,31.4,30.6
24218,01,1992,New Hampshire,20.8,19.5
24219,01,1992,New Jersey,35.2,31.4
24220,01,1992,New Mexico,33,33.9
24221,01,1992,New York,24.8,22.2
24222,01,1992,North Carolina,43.8,40.8
24223,01,1992,North Dakota,20.3,9.6
24224,01,1992,Ohio,32,28.6
24225,01,1992,Oklahoma,41.6,37.8
24226,01,1992,Oregon,34.6,31
24227,01,1992,Pennsylvania,30.4,27.1
24228,01,1992,Rhode Island,32,29.1
24229,01,1992,South Carolina,47.6,45.1
24230,01,1992,South Dakota,27.4,17.5
24231,01,1992,Tennessee,40.9,38.3
24232,01,1992,Texas,47.3,46.2
24233,01,1992,Utah,25.6,26.2
24234,01,1992,Vermont,18.8,17.7
24235,01,1992,Virginia,39.2,35.8
24236,01,1992,Washington,34.6,29.6
24237,01,1992,West Virginia,34.6,31.8
24238,01,1992,Wisconsin,20.6,15.4
24239,01,1992,Wyoming,22.4,19.5
24240,02,1992,Alabama,47.8,46.6
24241,02,1992,Arizona,43.4,42.7
24242,02,1992,Arkansas,44.7,41.2
24243,02,1992,California,46.2,43.9
24244,02,1992,Colorado,28.3,25.6
24245,02,1992,Connecticut,29,25.8
24246,02,1992,Delaware,36.8,33.8
24247,02,1992,Florida,59,58.6
24248,02,1992,Georgia,49.2,47.4
24249,02,1992,Idaho,30.2,24.2
24250,02,1992,Illinois,34.1,27.3
24251,02,1992,Indiana,33.7,28
24252,02,1992,Iowa,29.6,20.2
24253,02,1992,Kansas,39,31.1
24254,02,1992,Kentucky,38.9,35.1
24255,02,1992,Louisiana,52,50.9
24256,02,1992,Maine,15.2,14.1
24257,02,1992,Maryland,36.4,33.2
24258,02,1992,Massachusetts,27.3,24.6
24259,02,1992,Michigan,24,18.6
24260,02,1992,Minnesota,19.8,9.3
24261,02,1992,Mississippi,48.2,46.7
24262,02,1992,Missouri,38.2,31.5
24263,02,1992,Montana,30.2,19.1
24264,02,1992,Nebraska,34.2,24.5
24265,02,1992,Nevada,35,32
24266,02,1992,New Hampshire,20.1,17.8
24267,02,1992,New Jersey,33.7,30.1
24268,02,1992,New Mexico,35.5,35.7
24269,02,1992,New York,23,20.2
24270,02,1992,North Carolina,43.8,40.9
24271,02,1992,North Dakota,22.4,9.2
24272,02,1992,Ohio,32.4,28
24273,02,1992,Oklahoma,44.2,38.9
24274,02,1992,Oregon,38,32.2
24275,02,1992,Pennsylvania,29.6,26
24276,02,1992,Rhode Island,30.1,27.5
24277,02,1992,South Carolina,48,45.7
24278,02,1992,South Dakota,29.4,17.5
24279,02,1992,Tennessee,41.8,38.6
24280,02,1992,Texas,49.2,47.4
24281,02,1992,Utah,29.8,27.8
24282,02,1992,Vermont,17.4,15.8
24283,02,1992,Virginia,38.9,35.7
24284,02,1992,Washington,37.1,30.7
24285,02,1992,West Virginia,34.6,31.6
24286,02,1992,Wisconsin,22.8,14.4
24287,02,1992,Wyoming,26.4,20.4
24288,03,1992,Alabama,53.2,51.6
24289,03,1992,Arizona,48.6,47
24290,03,1992,Arkansas,50.6,47.2
24291,03,1992,California,50,47.1
24292,03,1992,Colorado,35,30.6
24293,03,1992,Connecticut,31.7,30.9
24294,03,1992,Delaware,39.5,38.5
24295,03,1992,Florida,62.8,61.8
24296,03,1992,Georgia,53.7,52
24297,03,1992,Idaho,37.7,29.5
24298,03,1992,Illinois,40,34.6
24299,03,1992,Indiana,39,34.4
24300,03,1992,Iowa,35.5,28.7
24301,03,1992,Kansas,44.8,38.1
24302,03,1992,Kentucky,44,41
24303,03,1992,Louisiana,57.9,55.7
24304,03,1992,Maine,19.6,20.4
24305,03,1992,Maryland,39.4,38.1
24306,03,1992,Massachusetts,30.2,29.7
24307,03,1992,Michigan,27,24
24308,03,1992,Minnesota,26,18.6
24309,03,1992,Mississippi,53.9,51.9
24310,03,1992,Missouri,44,38.6
24311,03,1992,Montana,35.5,25.4
24312,03,1992,Nebraska,39.4,31.3
24313,03,1992,Nevada,41.4,36.8
24314,03,1992,New Hampshire,23.8,23.7
24315,03,1992,New Jersey,36.3,34.9
24316,03,1992,New Mexico,42.4,40.7
24317,03,1992,New York,25.7,25.7
24318,03,1992,North Carolina,47.3,45.6
24319,03,1992,North Dakota,28.8,18.3
24320,03,1992,Ohio,36.9,33.7
24321,03,1992,Oklahoma,50.4,45.3
24322,03,1992,Oregon,42.8,36.3
24323,03,1992,Pennsylvania,32.6,31.1
24324,03,1992,Rhode Island,32.6,31.9
24325,03,1992,South Carolina,51.9,50.3
24326,03,1992,South Dakota,34.8,25.3
24327,03,1992,Tennessee,46.7,44.3
24328,03,1992,Texas,56,52.9
24329,03,1992,Utah,38.4,33.8
24330,03,1992,Vermont,21.2,21.9
24331,03,1992,Virginia,42.3,40.7
24332,03,1992,Washington,42.4,35.9
24333,03,1992,West Virginia,39,36.9
24334,03,1992,Wisconsin,27.8,22.4
24335,03,1992,Wyoming,33.4,25.6
24336,04,1992,Alabama,58.2,59
24337,04,1992,Arizona,55.7,53.1
24338,04,1992,Arkansas,56.5,55.9
24339,04,1992,California,54.8,51.3
24340,04,1992,Colorado,43.2,38.1
24341,04,1992,Connecticut,39,40.8
24342,04,1992,Delaware,46.4,47.3
24343,04,1992,Florida,65.9,66.6
24344,04,1992,Georgia,58.2,59.2
24345,04,1992,Idaho,43.4,36.8
24346,04,1992,Illinois,46.8,45.6
24347,04,1992,Indiana,45.7,45.1
24348,04,1992,Iowa,42.5,41.4
24349,04,1992,Kansas,51.2,47.9
24350,04,1992,Kentucky,50.6,50.2
24351,04,1992,Louisiana,62.6,62.7
24352,04,1992,Maine,30,32.1
24353,04,1992,Maryland,46.8,47.3
24354,04,1992,Massachusetts,37.6,39.5
24355,04,1992,Michigan,34.6,35.4
24356,04,1992,Minnesota,34.3,33.3
24357,04,1992,Mississippi,59.2,59.6
24358,04,1992,Missouri,50.9,49.1
24359,04,1992,Montana,41.2,35
24360,04,1992,Nebraska,45.2,41.7
24361,04,1992,Nevada,48.2,43
24362,04,1992,New Hampshire,32.6,34.8
24363,04,1992,New Jersey,43.2,44.4
24364,04,1992,New Mexico,50,47.5
24365,04,1992,New York,34.6,36.7
24366,04,1992,North Carolina,53,53.5
24367,04,1992,North Dakota,36.7,33
24368,04,1992,Ohio,44.2,43.9
24369,04,1992,Oklahoma,56.4,54.4
24370,04,1992,Oregon,46.4,41.2
24371,04,1992,Pennsylvania,40.6,41.3
24372,04,1992,Rhode Island,39.4,41
24373,04,1992,South Carolina,57.1,57.9
24374,04,1992,South Dakota,41.3,37.8
24375,04,1992,Tennessee,52.8,53.1
24376,04,1992,Texas,61.7,60.6
24377,04,1992,Utah,47.4,41.4
24378,04,1992,Vermont,31,33.5
24379,04,1992,Virginia,49.2,49.4
24380,04,1992,Washington,46.4,41.9
24381,04,1992,West Virginia,45.8,46
24382,04,1992,Wisconsin,35.2,35.4
24383,04,1992,Wyoming,40.6,34
24384,05,1992,Alabama,64.8,66.8
24385,05,1992,Arizona,63.9,60.8
24386,05,1992,Arkansas,63.6,64.6
24387,05,1992,California,63,57.4
24388,05,1992,Colorado,51.4,47.2
24389,05,1992,Connecticut,50.4,51.3
24390,05,1992,Delaware,55.2,57.1
24391,05,1992,Florida,70.3,72.2
24392,05,1992,Georgia,64.5,67
24393,05,1992,Idaho,50.5,45.1
24394,05,1992,Illinois,56.1,56.8
24395,05,1992,Indiana,54.9,55.9
24396,05,1992,Iowa,53,53.9
24397,05,1992,Kansas,58.6,58.4
24398,05,1992,Kentucky,58.8,59.9
24399,05,1992,Louisiana,68.3,69.9
24400,05,1992,Maine,44.1,44.4
24401,05,1992,Maryland,55.7,57.2
24402,05,1992,Massachusetts,49,50.2
24403,05,1992,Michigan,47.4,47.8
24404,05,1992,Minnesota,48.2,47.8
24405,05,1992,Mississippi,66,67.4
24406,05,1992,Missouri,58.6,59.4
24407,05,1992,Montana,48.6,45.4
24408,05,1992,Nebraska,54.2,53.1
24409,05,1992,Nevada,57.4,50.8
24410,05,1992,New Hampshire,45.8,46.7
24411,05,1992,New Jersey,53,54.6
24412,05,1992,New Mexico,57,55.8
24413,05,1992,New York,48,48.6
24414,05,1992,North Carolina,59.7,62.1
24415,05,1992,North Dakota,48.6,47.5
24416,05,1992,Ohio,53.8,54.6
24417,05,1992,Oklahoma,62.8,63.7
24418,05,1992,Oregon,52.9,47.2
24419,05,1992,Pennsylvania,51.3,52.2
24420,05,1992,Rhode Island,50,50.9
24421,05,1992,South Carolina,63.8,66.2
24422,05,1992,South Dakota,51.6,50.3
24423,05,1992,Tennessee,60.3,61.9
24424,05,1992,Texas,67,68.6
24425,05,1992,Utah,55.8,50.1
24426,05,1992,Vermont,45.4,46
24427,05,1992,Virginia,56.6,58.5
24428,05,1992,Washington,51.8,48.5
24429,05,1992,West Virginia,54.2,55.7
24430,05,1992,Wisconsin,48.3,48.6
24431,05,1992,Wyoming,48.6,43.6
24432,06,1992,Alabama,71.4,74
24433,06,1992,Arizona,70.1,69.7
24434,06,1992,Arkansas,70.4,72.6
24435,06,1992,California,68,64.5
24436,06,1992,Colorado,57.2,56.6
24437,06,1992,Connecticut,60.4,61.1
24438,06,1992,Delaware,63.5,66.4
24439,06,1992,Florida,76.3,77.3
24440,06,1992,Georgia,71.5,74.2
24441,06,1992,Idaho,57.8,52.9
24442,06,1992,Illinois,65,66.8
24443,06,1992,Indiana,63.1,65.9
24444,06,1992,Iowa,63.8,64.5
24445,06,1992,Kansas,65.7,68.4
24446,06,1992,Kentucky,65.4,68.5
24447,06,1992,Louisiana,75.1,76.6
24448,06,1992,Maine,55.8,55.2
24449,06,1992,Maryland,63.6,66.5
24450,06,1992,Massachusetts,59.4,60.1
24451,06,1992,Michigan,57.4,58.4
24452,06,1992,Minnesota,59.3,59
24453,06,1992,Mississippi,72.8,74.9
24454,06,1992,Missouri,66.1,68.6
24455,06,1992,Montana,57.2,54.3
24456,06,1992,Nebraska,62.4,63.3
24457,06,1992,Nevada,63.3,59.4
24458,06,1992,New Hampshire,56.7,57.1
24459,06,1992,New Jersey,62.2,64.2
24460,06,1992,New Mexico,63.2,64.7
24461,06,1992,New York,57.8,59
24462,06,1992,North Carolina,66.3,70
24463,06,1992,North Dakota,59.2,58.3
24464,06,1992,Ohio,61.6,64.5
24465,06,1992,Oklahoma,69.4,72.5
24466,06,1992,Oregon,59.8,53.8
24467,06,1992,Pennsylvania,59.4,61.8
24468,06,1992,Rhode Island,60.2,60.4
24469,06,1992,South Carolina,70.4,73.6
24470,06,1992,South Dakota,61.4,60.9
24471,06,1992,Tennessee,66.9,70
24472,06,1992,Texas,73.8,76.1
24473,06,1992,Utah,61.6,59.3
24474,06,1992,Vermont,56.2,56.7
24475,06,1992,Virginia,63.4,67.1
24476,06,1992,Washington,59.7,54.8
24477,06,1992,West Virginia,61.1,64.3
24478,06,1992,Wisconsin,58.9,59.4
24479,06,1992,Wyoming,55.6,53
24480,07,1992,Alabama,77.4,78.7
24481,07,1992,Arizona,75.8,77.1
24482,07,1992,Arkansas,76.6,78.4
24483,07,1992,California,71.4,71.5
24484,07,1992,Colorado,62,64.1
24485,07,1992,Connecticut,66.4,68.1
24486,07,1992,Delaware,71.9,73.1
24487,07,1992,Florida,81.2,80.2
24488,07,1992,Georgia,77.7,78.6
24489,07,1992,Idaho,61.4,60.9
24490,07,1992,Illinois,71,73.5
24491,07,1992,Indiana,69.6,72.5
24492,07,1992,Iowa,67.9,71.5
24493,07,1992,Kansas,72.1,76.1
24494,07,1992,Kentucky,72.4,74.5
24495,07,1992,Louisiana,80.2,80.8
24496,07,1992,Maine,60.8,62.6
24497,07,1992,Maryland,71.7,72.9
24498,07,1992,Massachusetts,65.2,67
24499,07,1992,Michigan,61.6,65.6
24500,07,1992,Minnesota,61.6,66.3
24501,07,1992,Mississippi,78.4,79.6
24502,07,1992,Missouri,72.8,75.4
24503,07,1992,Montana,60.4,62
24504,07,1992,Nebraska,66.6,71.4
24505,07,1992,Nevada,67.6,68
24506,07,1992,New Hampshire,61.9,64
24507,07,1992,New Jersey,69.6,71
24508,07,1992,New Mexico,69.2,70.9
24509,07,1992,New York,62.9,65.8
24510,07,1992,North Carolina,74.6,75.2
24511,07,1992,North Dakota,61.6,66
24512,07,1992,Ohio,68.3,70.9
24513,07,1992,Oklahoma,76.2,79.3
24514,07,1992,Oregon,63.1,61
24515,07,1992,Pennsylvania,66.1,68.2
24516,07,1992,Rhode Island,66.4,67.5
24517,07,1992,South Carolina,77.9,78.5
24518,07,1992,South Dakota,63.9,69.1
24519,07,1992,Tennessee,73.6,75.4
24520,07,1992,Texas,79.6,80.9
24521,07,1992,Utah,66.9,67.8
24522,07,1992,Vermont,60.8,63.4
24523,07,1992,Virginia,71.6,72.8
24524,07,1992,Washington,63.8,60.8
24525,07,1992,West Virginia,68.4,70
24526,07,1992,Wisconsin,62.4,66.5
24527,07,1992,Wyoming,59.6,61.4
24528,08,1992,Alabama,77.9,79.7
24529,08,1992,Arizona,77.8,78.8
24530,08,1992,Arkansas,76.6,79.8
24531,08,1992,California,75,74.2
24532,08,1992,Colorado,63.9,66.1
24533,08,1992,Connecticut,67.8,69.7
24534,08,1992,Delaware,73.6,74.6
24535,08,1992,Florida,81.6,81
24536,08,1992,Georgia,78.6,79.4
24537,08,1992,Idaho,63.6,64.3
24538,08,1992,Illinois,70.8,74.5
24539,08,1992,Indiana,70.2,73.4
24540,08,1992,Iowa,67,72.6
24541,08,1992,Kansas,73.2,78.1
24542,08,1992,Kentucky,73.3,75.5
24543,08,1992,Louisiana,80,81.7
24544,08,1992,Maine,62.2,64.1
24545,08,1992,Maryland,73,74.1
24546,08,1992,Massachusetts,66.6,68.6
24547,08,1992,Michigan,62.6,66.9
24548,08,1992,Minnesota,62,67.5
24549,08,1992,Mississippi,78.4,80.5
24550,08,1992,Missouri,72.8,76.9
24551,08,1992,Montana,60.6,64.8
24552,08,1992,Nebraska,67.5,73.4
24553,08,1992,Nevada,71.2,71.1
24554,08,1992,New Hampshire,63.1,65.3
24555,08,1992,New Jersey,70.9,72.5
24556,08,1992,New Mexico,70.7,71.8
24557,08,1992,New York,64.2,67.1
24558,08,1992,North Carolina,76,76.2
24559,08,1992,North Dakota,62.3,68
24560,08,1992,Ohio,69.4,71.9
24561,08,1992,Oklahoma,77,81.3
24562,08,1992,Oregon,65.4,64.3
24563,08,1992,Pennsylvania,67.2,69.3
24564,08,1992,Rhode Island,68,69.5
24565,08,1992,South Carolina,79.2,79.3
24566,08,1992,South Dakota,64.6,71.6
24567,08,1992,Tennessee,74.4,76.6
24568,08,1992,Texas,79.8,82.1
24569,08,1992,Utah,69.9,70.4
24570,08,1992,Vermont,62.2,64.7
24571,08,1992,Virginia,73,73.9
24572,08,1992,Washington,64.8,63.8
24573,08,1992,West Virginia,69.8,71.1
24574,08,1992,Wisconsin,63,67.7
24575,08,1992,Wyoming,61.4,64.3
24576,09,1992,Alabama,74.6,77
24577,09,1992,Arizona,75.4,74.9
24578,09,1992,Arkansas,72.2,76
24579,09,1992,California,73.5,71.1
24580,09,1992,Colorado,61,61.3
24581,09,1992,Connecticut,64.2,65.1
24582,09,1992,Delaware,69.4,70.6
24583,09,1992,Florida,80,80.1
24584,09,1992,Georgia,75.4,76.8
24585,09,1992,Idaho,59.6,59.2
24586,09,1992,Illinois,66.4,69.9
24587,09,1992,Indiana,65.8,69
24588,09,1992,Iowa,63.2,67.1
24589,09,1992,Kansas,69.4,72.9
24590,09,1992,Kentucky,68.8,71.7
24591,09,1992,Louisiana,77.3,79.4
24592,09,1992,Maine,59.6,59
24593,09,1992,Maryland,68.6,70.2
24594,09,1992,Massachusetts,63.3,63.9
24595,09,1992,Michigan,59.7,62.2
24596,09,1992,Minnesota,58.9,61.5
24597,09,1992,Mississippi,74.9,77.7
24598,09,1992,Missouri,67.9,72.1
24599,09,1992,Montana,57.4,58.9
24600,09,1992,Nebraska,64.7,67.6
24601,09,1992,Nevada,67.9,65.9
24602,09,1992,New Hampshire,60,60.3
24603,09,1992,New Jersey,67.1,68.3
24604,09,1992,New Mexico,67.6,67.7
24605,09,1992,New York,61.2,62.4
24606,09,1992,North Carolina,71.9,73
24607,09,1992,North Dakota,58.8,61.5
24608,09,1992,Ohio,65,67.7
24609,09,1992,Oklahoma,72.9,77
24610,09,1992,Oregon,62.2,60.6
24611,09,1992,Pennsylvania,63,65
24612,09,1992,Rhode Island,64.9,65.3
24613,09,1992,South Carolina,75.1,76.2
24614,09,1992,South Dakota,62.4,65.4
24615,09,1992,Tennessee,70.2,73.1
24616,09,1992,Texas,77.1,78.9
24617,09,1992,Utah,66.4,65
24618,09,1992,Vermont,59.4,59.8
24619,09,1992,Virginia,68.6,70.1
24620,09,1992,Washington,60.3,60.2
24621,09,1992,West Virginia,65.9,67.4
24622,09,1992,Wisconsin,59.6,62.3
24623,09,1992,Wyoming,58.3,58.5
24624,10,1992,Alabama,67.6,69.2
24625,10,1992,Arizona,68.6,66.6
24626,10,1992,Arkansas,66,67.3
24627,10,1992,California,66.7,64
24628,10,1992,Colorado,53.8,51.9
24629,10,1992,Connecticut,54.6,56.2
24630,10,1992,Delaware,60.4,61.8
24631,10,1992,Florida,75,75.6
24632,10,1992,Georgia,67.9,69.4
24633,10,1992,Idaho,50.7,49.4
24634,10,1992,Illinois,58.9,60.4
24635,10,1992,Indiana,58,59.8
24636,10,1992,Iowa,55.7,57.2
24637,10,1992,Kansas,62.2,62.6
24638,10,1992,Kentucky,61,62.8
24639,10,1992,Louisiana,71.6,72.3
24640,10,1992,Maine,48.8,49.5
24641,10,1992,Maryland,59.8,61.5
24642,10,1992,Massachusetts,53.5,55.2
24643,10,1992,Michigan,51.2,53
24644,10,1992,Minnesota,49.7,50.9
24645,10,1992,Mississippi,68.4,69.7
24646,10,1992,Missouri,61,62.6
24647,10,1992,Montana,49,48.5
24648,10,1992,Nebraska,56.6,56.8
24649,10,1992,Nevada,59,56.2
24650,10,1992,New Hampshire,49.6,51.1
24651,10,1992,New Jersey,57.8,59.5
24652,10,1992,New Mexico,60.8,59.2
24653,10,1992,New York,51.4,53.5
24654,10,1992,North Carolina,63.6,65
24655,10,1992,North Dakota,49.3,50.1
24656,10,1992,Ohio,56.6,58.7
24657,10,1992,Oklahoma,66.7,67.4
24658,10,1992,Oregon,54.2,52.6
24659,10,1992,Pennsylvania,53.8,56.2
24660,10,1992,Rhode Island,55.8,56.9
24661,10,1992,South Carolina,66.8,68.5
24662,10,1992,South Dakota,53.8,54.1
24663,10,1992,Tennessee,62.6,64.5
24664,10,1992,Texas,71.7,71
24665,10,1992,Utah,57.5,54.7
24666,10,1992,Vermont,48.8,50.7
24667,10,1992,Virginia,60.1,61.6
24668,10,1992,Washington,52,52.1
24669,10,1992,West Virginia,57.4,58.8
24670,10,1992,Wisconsin,50.8,52.4
24671,10,1992,Wyoming,49.9,48
24672,11,1992,Alabama,57.2,58.7
24673,11,1992,Arizona,54.8,55.1
24674,11,1992,Arkansas,54.9,55.8
24675,11,1992,California,56,54.5
24676,11,1992,Colorado,38.8,40
24677,11,1992,Connecticut,43.9,45.6
24678,11,1992,Delaware,50.2,51
24679,11,1992,Florida,68.8,68.2
24680,11,1992,Georgia,58.4,59.3
24681,11,1992,Idaho,37.6,37.9
24682,11,1992,Illinois,47,47.7
24683,11,1992,Indiana,47.2,47.5
24684,11,1992,Iowa,41.8,43.6
24685,11,1992,Kansas,47.1,49.3
24686,11,1992,Kentucky,50.6,51.2
24687,11,1992,Louisiana,60.6,62.4
24688,11,1992,Maine,36.6,38.3
24689,11,1992,Maryland,49.5,50.3
24690,11,1992,Massachusetts,42.6,44.6
24691,11,1992,Michigan,39.6,41
24692,11,1992,Minnesota,35.4,36.5
24693,11,1992,Mississippi,57.6,59.2
24694,11,1992,Missouri,49,50.3
24695,11,1992,Montana,37.2,36.4
24696,11,1992,Nebraska,41.6,43.4
24697,11,1992,Nevada,45,44.8
24698,11,1992,New Hampshire,37.6,39.9
24699,11,1992,New Jersey,47.4,48.6
24700,11,1992,New Mexico,47.1,48.1
24701,11,1992,New York,40.2,42.2
24702,11,1992,North Carolina,53.9,54.5
24703,11,1992,North Dakota,34.8,35.2
24704,11,1992,Ohio,46.3,46.8
24705,11,1992,Oklahoma,53.8,55
24706,11,1992,Oregon,43.7,42.9
24707,11,1992,Pennsylvania,43.6,45
24708,11,1992,Rhode Island,45.4,46.7
24709,11,1992,South Carolina,57.5,58.1
24710,11,1992,South Dakota,38.6,39.8
24711,11,1992,Tennessee,52.2,53.1
24712,11,1992,Texas,59.6,60.3
24713,11,1992,Utah,42.4,42.5
24714,11,1992,Vermont,36.8,39.1
24715,11,1992,Virginia,50,50.8
24716,11,1992,Washington,42.6,41.9
24717,11,1992,West Virginia,47.3,47.7
24718,11,1992,Wisconsin,37.8,39.1
24719,11,1992,Wyoming,35.6,35.8
24720,12,1992,Alabama,49.8,50
24721,12,1992,Arizona,42,45.3
24722,12,1992,Arkansas,45.1,45.7
24723,12,1992,California,44.9,46.3
24724,12,1992,Colorado,25.2,29.3
24725,12,1992,Connecticut,35.2,34.7
24726,12,1992,Delaware,42.6,40.9
24727,12,1992,Florida,63.8,61.5
24728,12,1992,Georgia,51,50.6
24729,12,1992,Idaho,24.1,27.8
24730,12,1992,Illinois,35.6,35.1
24731,12,1992,Indiana,37,35.6
24732,12,1992,Iowa,28.5,29.2
24733,12,1992,Kansas,33.6,36.7
24734,12,1992,Kentucky,41.3,40.8
24735,12,1992,Louisiana,53.6,54.2
24736,12,1992,Maine,26.9,25.5
24737,12,1992,Maryland,41.4,40.1
24738,12,1992,Massachusetts,34.1,33.7
24739,12,1992,Michigan,30.2,28.9
24740,12,1992,Minnesota,20.2,20.4
24741,12,1992,Mississippi,49.8,50.3
24742,12,1992,Missouri,38.1,38.3
24743,12,1992,Montana,22.6,25.1
24744,12,1992,Nebraska,27.6,30.6
24745,12,1992,Nevada,31.3,35
24746,12,1992,New Hampshire,28.6,27.9
24747,12,1992,New Jersey,39.4,38
24748,12,1992,New Mexico,35.2,38.2
24749,12,1992,New York,31.6,30.4
24750,12,1992,North Carolina,46.4,45.3
24751,12,1992,North Dakota,17.6,19.6
24752,12,1992,Ohio,37.6,35.6
24753,12,1992,Oklahoma,42.4,43.7
24754,12,1992,Oregon,32.8,34.7
24755,12,1992,Pennsylvania,35.2,34.1
24756,12,1992,Rhode Island,37,36.3
24757,12,1992,South Carolina,50,49.3
24758,12,1992,South Dakota,23.3,25.7
24759,12,1992,Tennessee,43.5,43.3
24760,12,1992,Texas,50.2,50.8
24761,12,1992,Utah,27.6,31.5
24762,12,1992,Vermont,28.2,26.8
24763,12,1992,Virginia,42,41.1
24764,12,1992,Washington,32,33.7
24765,12,1992,West Virginia,38.8,37.6
24766,12,1992,Wisconsin,25.6,24.9
24767,12,1992,Wyoming,21,24.8
24768,01,1993,Alabama,48,45.9
24769,01,1993,Arizona,41,41.1
24770,01,1993,Arkansas,40.7,40.4
24771,01,1993,California,40.8,42.7
24772,01,1993,Colorado,22.9,24.5
24773,01,1993,Connecticut,30,27.3
24774,01,1993,Delaware,38.3,34.8
24775,01,1993,Florida,62,58.2
24776,01,1993,Georgia,48.8,46.6
24777,01,1993,Idaho,19.6,22.9
24778,01,1993,Illinois,29.2,27.4
24779,01,1993,Indiana,31.2,28.5
24780,01,1993,Iowa,20.8,20.3
24781,01,1993,Kansas,27.2,30.2
24782,01,1993,Kentucky,37.1,35
24783,01,1993,Louisiana,51.8,50.1
24784,01,1993,Maine,18.8,15.9
24785,01,1993,Maryland,36.8,33.9
24786,01,1993,Massachusetts,28.8,26.2
24787,01,1993,Michigan,24,20.7
24788,01,1993,Minnesota,10.8,9.8
24789,01,1993,Mississippi,47.8,46
24790,01,1993,Missouri,31.9,31.3
24791,01,1993,Montana,13.8,18.7
24792,01,1993,Nebraska,20.5,23.7
24793,01,1993,Nevada,26.6,30.5
